session_id,set_id,project,chosen_stage,max_rejected_stage,chosen_path,rejected_paths,timestamp
tattersail-0918_extraction,group_20250707_155315,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155315_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155502_stage2_upscaled.png'],2025-07-07T15:53:15+00:00
tattersail-0918_extraction,group_20250707_155539,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155539_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155726_stage2_upscaled.png'],2025-07-07T15:55:39+00:00
tattersail-0918_extraction,group_20250707_155802,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155802_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_155949_stage2_upscaled.png'],2025-07-07T15:58:02+00:00
tattersail-0918_extraction,group_20250707_160250,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_160250_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_160437_stage2_upscaled.png'],2025-07-07T16:02:50+00:00
tattersail-0918_extraction,group_20250707_160737,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_160737_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_160924_stage2_upscaled.png'],2025-07-07T16:07:37+00:00
tattersail-0918_extraction,group_20250707_161001,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161001_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161148_stage2_upscaled.png'],2025-07-07T16:10:01+00:00
tattersail-0918_extraction,group_20250707_161224,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161224_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161411_stage2_upscaled.png'],2025-07-07T16:12:24+00:00
tattersail-0918_extraction,group_20250707_161711,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161711_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_161858_stage2_upscaled.png'],2025-07-07T16:17:11+00:00
tattersail-0918_extraction,group_20250707_162646,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_162646_stage1_generated.png,['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_162833_stage2_upscaled.png'],2025-07-07T16:26:46+00:00
tattersail-0918_extraction,group_20250707_165514,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_165514_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_165530_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_165716_stage2_upscaled.png']",2025-07-07T16:55:14+00:00
tattersail-0918_extraction,group_20250707_170035,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_170035_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_170053_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_170240_stage2_upscaled.png']",2025-07-07T17:00:35+00:00
tattersail-0918_extraction,group_20250707_173046,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173046_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173106_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173252_stage2_upscaled.png']",2025-07-07T17:30:46+00:00
tattersail-0918_extraction,group_20250707_173609,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173609_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173612_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173759_stage2_upscaled.png']",2025-07-07T17:36:09+00:00
tattersail-0918_extraction,group_20250707_173835,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173835_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_173858_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174045_stage2_upscaled.png']",2025-07-07T17:38:35+00:00
tattersail-0918_extraction,group_20250707_174404,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174404_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174425_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174612_stage2_upscaled.png']",2025-07-07T17:44:04+00:00
tattersail-0918_extraction,group_20250707_174649,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174649_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174708_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_174855_stage2_upscaled.png']",2025-07-07T17:46:49+00:00
tattersail-0918_extraction,group_20250707_175455,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_175455_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_175508_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_175655_stage2_upscaled.png']",2025-07-07T17:54:55+00:00
tattersail-0918_extraction,group_20250707_180018,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180018_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180032_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180219_stage2_upscaled.png']",2025-07-07T18:00:18+00:00
tattersail-0918_extraction,group_20250707_180255,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180255_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180314_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_180501_stage2_upscaled.png']",2025-07-07T18:02:55+00:00
tattersail-0918_extraction,group_20250707_181905,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_181905_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_181924_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_182111_stage2_upscaled.png']",2025-07-07T18:19:05+00:00
tattersail-0918_extraction,group_20250707_182148,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_182148_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_182204_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_182351_stage2_upscaled.png']",2025-07-07T18:21:48+00:00
tattersail-0918_extraction,group_20250707_183241,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183241_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183244_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183431_stage2_upscaled.png']",2025-07-07T18:32:41+00:00
tattersail-0918_extraction,group_20250707_183507,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183507_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183527_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183714_stage2_upscaled.png']",2025-07-07T18:35:07+00:00
tattersail-0918_extraction,group_20250707_183750,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183750_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_183814_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_184001_stage2_upscaled.png']",2025-07-07T18:37:50+00:00
tattersail-0918_extraction,group_20250707_185135,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_185135_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_185153_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_185340_stage2_upscaled.png']",2025-07-07T18:51:35+00:00
tattersail-0918_extraction,group_20250707_191559,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_191559_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_191619_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_191805_stage2_upscaled.png']",2025-07-07T19:15:59+00:00
tattersail-0918_extraction,group_20250707_191842,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_191842_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_191902_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_192048_stage2_upscaled.png']",2025-07-07T19:18:42+00:00
tattersail-0918_extraction,group_20250707_194027,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194027_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194048_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194235_stage2_upscaled.png']",2025-07-07T19:40:27+00:00
tattersail-0918_extraction,group_20250707_194312,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194312_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194325_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_194512_stage2_upscaled.png']",2025-07-07T19:43:12+00:00
tattersail-0918_extraction,group_20250707_200508,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_200508_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_200528_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250707_200715_stage2_upscaled.png']",2025-07-07T20:05:08+00:00
tattersail-0918_extraction,group_20250708_051825,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_051825_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_051839_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_052017_stage2_upscaled.png']",2025-07-08T05:18:25+00:00
tattersail-0918_extraction,group_20250708_064748,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_064748_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_064748_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_064926_stage2_upscaled.png']",2025-07-08T06:47:48+00:00
tattersail-0918_extraction,group_20250708_072523,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_072523_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_072540_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_072718_stage2_upscaled.png']",2025-07-08T07:25:23+00:00
tattersail-0918_extraction,group_20250708_075337,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_075337_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_075338_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_075516_stage2_upscaled.png']",2025-07-08T07:53:37+00:00
tattersail-0918_extraction,group_20250708_080614,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_080614_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_080632_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250708_080810_stage2_upscaled.png']",2025-07-08T08:06:14+00:00
tattersail-0918_extraction,group_20250724_084323,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_084323_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_084334_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_084513_stage2_upscaled.png']",2025-07-24T08:43:23+00:00
tattersail-0918_extraction,group_20250724_191634,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_191634_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_191644_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250724_191822_stage2_upscaled.png']",2025-07-24T19:16:34+00:00
tattersail-0918_extraction,group_20250725_045741,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_045741_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_045802_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_045940_stage2_upscaled.png']",2025-07-25T04:57:41+00:00
tattersail-0918_extraction,group_20250725_053839,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_053839_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_053851_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_054029_stage2_upscaled.png']",2025-07-25T05:38:39+00:00
tattersail-0918_extraction,group_20250725_054338,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_054338_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_054357_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_054535_stage2_upscaled.png']",2025-07-25T05:43:38+00:00
tattersail-0918_extraction,group_20250725_060118,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_060118_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_060136_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_060314_stage2_upscaled.png']",2025-07-25T06:01:18+00:00
tattersail-0918_extraction,group_20250725_063117,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_063117_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_063137_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_063315_stage2_upscaled.png']",2025-07-25T06:31:17+00:00
tattersail-0918_extraction,group_20250725_064349,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_064349_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_064410_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_064548_stage2_upscaled.png']",2025-07-25T06:43:49+00:00
tattersail-0918_extraction,group_20250725_073930,tattersail-0918,1,2,/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_073930_stage1_generated.png,"['/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_073949_stage1.5_face_swapped.png', '/Users/eriksjaastad/projects/Eros Mate/training data/tattersail-0918/20250725_074135_stage2_upscaled.png']",2025-07-25T07:39:30+00:00
